CNES;name;IBGE_city_code
9144323;POSTO DE SAUDE PLANALTO;230980
9144404;UNIDADE BASICA DE SAUDE ADALIA PEREIRA JALES;241280
4165012;ATENDIMENTO SMS;431950
9145117;USF ADRIANA DANTAS DA R BERNARDINO;130170
9145559;UNIDADE SAUDE DA FAMILIA SANTO ANTONIO;291490
5050359;UBS 8 VALE DO AMANHECER PLANALTINA;530010
5044901;ESF BENEDITO RIBEIRO DOS SANTOS;291465
5050340;UBS 6 ARAPOANGA PLANALTINA;530010
4789415;U S F GAMILEIRA;261640
5044685;SMS CF ENFERMEIRA EDMA VALADAO AP 33;330455
9147012;UBS PADRE SABINO GENTILI RESIDENCIAL RUY PEREIRA;241200
9147128;UNIDADE BASICA DE SAUDE DA PITUBA;240140
9147136;CENTRO DE SAUDE MARIA FERREIRA DE SOUZA;240140
9147179;POSTO DE SAUDE DA FAMILIA I;260920
5411521;PSF SEDE;290170
5851645;ESF III JOAO RODRIGUES DA SILVA;250210
9147632;UNIDADE BASICA DE SAUDE DE ITU;240470
6461239;UBS SAO JOAO EZEQUIEL PEDRO DE MACEDO;230030
6478026;UNIDADE BASICA DE SAUDE GLEBA MERCEDES NUCLEO CAMPOS NOVOS;510790
9148256;USF MAXIMO JOSE DA SILVA;291880
6580335;UNIDADE DE SAUDE BOM PASTOR;431010
6736602;CERPIS;530010
9148752;UBSF EVANDRO DA COSTA PROGENIO;130185
7105185;UNIDADE BASICA DE SAUDE JARDIM DO OURO;150360
9149759;POSTO DE SAUDE DOS PINTOS;351970
9149783;CAMI CENTRO DE ATENDIMENTO MATERNO INFANTIL;430780
9150579;EQUIPE EMULTI GRANITO;260630
9150501;UBS DE SAO JOSE DOS PORTUGUESES;210260
7507550;ESF INOCENCIO PEREIRA;291465
9150854;UNIDADE DE SAUDE DA FAMILIA CASCALHEIRA;150730
7713045;UNIDADE BASICA DE SAUDE RACHID SALIBA IV;312600
9151192;UBS SANTA CATARINA;210710
9151435;UNIDADE DE SAUDE DA FAMILIA DO CENTRO;150410
4790219;UBS MANOEL MOREIRA;316150
7996691;UNIDADE BASICA DE SAUDE MARIA ROZISSE DA ROSSA RIBEIRO;420890
9151818;UNIDADE BASICA DE SAUDE DE COQUEIRAL II;320060
4790243;PSF CONEGO RICARDO;315190
9152016;UNIDADE BASICA DE SAUDE JOSE VANDERLEI MESQUITA DE FARIAS;230365
9152024;EAP SERRA DO INACIO;261255
9152229;EQUIPE MULTIPROFISSIONAL;330290
9675078;PROGRAMA DE SAUDE DA FAMILIA II;510776
9669590;UNIDADE DE SAUDE FELISBINA MOREIRA SOARES;310880
9686193;UNIDADE BASICA DE SAUDE VITORIA;290790
9718877;CENTRO DE DETENCAO FEMININO CDF;130260
9895337;MARIA DAS DORES SILVA SEDE II;230185
9153438;ESF DA POLICLINICA;291955
9153462;UBS VALE DOS LAGOS;292740
9153276;UNIDADE CENTRO DE SAUDE I APIAI;350270
9153942;UBS VILA DAS PALMAS;410780
9153993;UNIDADE BASICA DE SAUDE DE MARAMBAIA;150210
22381;US 247 USF ROSA SELVAGEM;261160
22373;US 224 USF MAIS CARANGUEJO;261160
22462;US 229 USF MAIS UR 10;261160
449571;ESTRATEGIA DE SAUDE DA FAMILIA DA MARIANA;150830
449628;ESTRATEGIA DE SAUDE DA FAMILIA DE SAO JOSE DO GURUPI;150830
2002221;U S F FRANCISCO ALENCAR;120033
2016109;USF RURAL NOSSA SENHORA DE FATIMA;130260
2040379;CENTRO DE SAUDE DE BARBOSA;350510
9154353;ESF ESMERALDA II;431680
2003325;UNIDADE DE SAUDE ALIOMAR ALMEIDA LINS 6 DS;270430
9154604;CENTRO DE SAUDE;420120
4791061;SERVICO DE ATENCAO DOMICILIAR SAD;411850
9154787;UNIDADE BASICA DE SAUDE DE BERIZAL;310665
2119668;UNIDADE DE SAUDE PROF EUTALIA DIAS NEVES DE PALMOPOLIS;314675
2421135;CLINICA DE SAUDE DA FAMILIA MARIA CLEIDILENE LIMA SANTOS;280445
2437376;ESF ABCB CAMPOS BELOS;520490
9154930;ESFSB URBANO I;411050
2704323;POSTO DE SAUDE M A R JUNIOR PSF;330310
2704331;POSTO DE SAUDE DO QUERENDO PSF;330310
3629457;UBS JOSE FRANCISCO DE TOLEDO;311455
9156089;ESTRATEGIA DE SAUDE DA FAMILIA NILO DE FREITAS II;420750
9156100;USF JOSE ROBERTO GONCALVES;330300
9155988;UBS ENTRE RIOS;241500
9156739;UBS DR LAURO CORSI;355640
5728908;UNIDADE BASICA DE SAUDE FRANCISCO ROMAO;210005
7502583;ESF SB PARAISO IV PARAISOPOLIS;314730
9738274;ESTRATEGIA DE SAUDE DA FAMILIA AVELAR;330385
9900411;PS PSF IV PAULO REGO;521400
9996125;CENTRO DE ESPECIALIDADES DE SAO ROBERTO;211167
2561956;UAPS TARCISIO FAUSTINO COSTA;231240
2663066;ESF 4 VILA;420450
2665921;ESTRATEGIA SAUDE DA FAMILIA ESF NOSSA SENHORA DE FATIMA;420280
9158804;UNIDADE CENTRAL DE SAUDE DE BOM RETIRO DO SUL;430240
9158863;SERVICO DE ATENCAO DOMICILIAR SAD AREIA;250110
3944549;PSF SEDE 2 MARIA AURORA PASSOS MEIRELES;230763
4025202;UNIDADE SAUDE DA FAMILIA TIMBO;291060
9159126;CENTRO DE SAUDE ESF MARIA CLAUDETE DA COSTA;352550
5406269;UNIDADE DE SAUDE DA FAMILIA DE PARIS DO MATIAS;290200
5973198;UBASF DE PAUS BRANCO;230763
7831536;UAPS MARIA DO SOCORRO DO NASCIMENTO SOARES;231240
4791746;EQUIPE MULTIPROFISSIONAL NA ATENCAO PRIMARIA;420750
4791800;ESF NOSSA SENHORA APARECIDA;421930
20648;US 222 USF CORREGO DO CURIO;261160
26204;US 256 USF PASSARINHO BAIXO;261160
9160280;UNIDADE DE SAUDE DA FAMILIA DO CENTRO;320320
2026996;AMA UBS JOSE BONIFACIO I;355030
9160604;UBS SAGRADA FAMILIA;270570
2291983;USF ITAUNA I;330490
2292025;USF MADRE TERESA DE CALCUTA;330490
2294508;UNIDADE SAUDE DA FAMILIA DO CRUZEIRO;330395
9161104;UNIDADE BASICA DE SAUDE PLANALTO DA GALILEIA;230523
2292017;USF MUTUAGUACU;330490
2343436;USF RENASCER III EQ I;250320
2373416;POSTO DE SAUDE DE POCO ESCURO;230015
2460475;UBS DE SANTANA ESF;211100
2498855;UNIDADE BASICA DE SAUDE FRANCISCO RODRIGUES DA SILVA;231140
2664240;POSTO DE SAUDE SAO BENEDITO;230015
2664259;POSTO DE SAUDE DE CANTA GALO;230015
2689936;U S MAROMBAS;420287
2788624;UBS SANTA LUZIA;355030
2788489;UBS RECANTO VERDE DO SOL;355030
3058379;UBS CACIMBA NOVA;241030
9162720;PSF TREVO II;260260
9162704;UBSF DE SAO JOSE DA BATALHA;251300
9163042;CENTRO DE SAUDE DRA WEDNA MENDES RODRIGUES;280290
9163166;UNIDADE BASICA DE SAUDE MARICHA BECKER;421570
3643891;PSF SEDE II;230210
4108892;UNIDADE BASICA DE SAUDE LAERCIO BRAGA DE SOUZA;130120
9163794;UBS SAO PEDRO;210125
9165150;UNIDADE BASICA DE SAUDE OLIMPIO DE SOUSA CARVALHO;211176
9165541;PSF ALTO DA BOA VISTA;230860
9165878;ESF SAO CRISTOVAO;312510
9166718;CENTRO DE SAUDE ZILAH SPOSITO;310620
9166793;CENTRO DE SAUDE ALAMEDA DOS IPES;310620
9167455;UBSF SENANDES;431560
4792785;UBS LEONIDAS FERNANDES DA SILVA BANANAL;220370
5111889;UBS ODORICO AMARAL DE MATOS;210240
5372089;SARZEDO UBS GILDA BATISTA;316553
9168109;UNIDADE BASICA DE SAUDE EDINALDO FILGUEIRA;241335
9167986;CENTRO DE SENTINELA;210140
9168087;EMULTI CACIMBA DE AREIA;250340
7234392;UNIDADE DE SAUDE DA FAMILIA DA COMUNIDADE MACURA;150285
9169148;USF DR MANOEL BACELAR;260005
7924135;UBASF FERNANDO DE ARAUJO PEREIRA;230260
9730648;UNIDADE DE SAUDE DA FAMILIA TRES POCOS;330395
2145642;UBS CRUZEIRO DO SUL;315280
4068408;USF SUMAIA ASSAD;150160
5671094;UNIDADE DE SAUDE DA FAMILIA JUAZEIRO PETROLINA;293300
5830052;UBS COLINA PARK;315280
6127819;POSTO DE SAUDE DA SEDE II;230835
6317138;UBS ALTO DA LIBERDADE;241310
6359922;UNIDAD BASICA DE SAUDE SEDE III;230900
4793242;UNIDADE DE SAUDE DA FAMILIA VILA LANDINHA;320090
9170901;CENTRO SOCIOEDUCATIVO ANDRADAS;310620
4793390;POLICLINICA VILA ITAMARATY;510760
4793382;USF SALETE FERREIRA DA SILVA;270230
38059;UNIDADE SEMUS ESF VII;320350
9171126;UBAS AGOSTINHO JOSE DA CUNHA;221038
4793420;ESF BISPO PEDRO CASALDALIGA;510760
4793439;USF SANTA TEREZINHA;270230
2477211;UNIDADE DE SAUDE DA FAMILIA IDALICE LIMA SANTOS;280410
2497166;CLINICA DE SAUDE DR DIJAUME FRANCISCO DE LIMA;280600
2723336;UNIDADE BASICA DE SAUDE DA SANTA TEREZINHA;231050
2723344;UNIDADE BASICA DE SAUDE ELIAS VIEIRA LINS;231050
2723352;UNIDADE BASICA DE SAUDE DO SAO FRANCISCO;231050
3047776;UNIDADE BASICA DE SAUDE VITORIA PEREIRA DA SILVA;231135
9171576;USF PADRE NOBREGA II;352900
9171657;UBS SAO VICENTE DE PAULA;312825
5092221;ESF 4 JOSE ADAMI NETO;313490
9172467;USF TERRAO II;260260
7378742;USF LUIZ RIBEIRO DA SILVA RAMAL DOS COCOS;150835
9172637;UBS BAIRRO LIRA;313925
984264;ESF SONHO MEU ENGENHEIRO COELHO;351515
2024454;USF SYDNEI FERREIRA DA COSTA NOSSO TETO;351200
9172866;UBS DR VALERIO SEBASTIAO FERNANDES;355640
9173145;UNIDADE BASICA DE SAUDE DE TORRES;150210
136913;POSTO DE SAUDE PREFEITO AGOSTINHO NINO DEPERON;354630
259497;UAPS ASSIS;230410
392057;UNIDADE SAUDE DA FAMILIA PADRE EMILIO;150330
392065;UNIDADE SAUDE DA FAMILIA MATINHA;150330
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;120020
2016559;POSTO DE SAUDE MUNICIPAL CUTIPANA;130300
2035030;UBS PARQUE PINHEIROS;355280
2039168;CONSULTORIO MUNICIPAL DR DANILO ALBERTO V MEDEIROS;355710
2039990;CONSULTORIO MUNICIPAL DR WALTER ELEUTERIO RODRIGUES;355710
2067595;CONSULTORIO MUNICIPAL DR MARTINIANO SALGADO;355710
2426803;UNIDADE BASICA DE SAUDE DE VARZANTES;230120
2089831;CONSULTORIO MUNICIPAL DR JERONIMO FIGUEIRA DA COSTA NETO;355710
9173846;UNIDADE BASICA DA SAUDE SITIO FORMOSO;241475
2451484;UNIDADE DE SAUDE DA FAMILIA LAGOA DOS CRENTES;210870
2479508;CENTRO DE SAUDE DA FAMILIA HENRIQUE FERREIRA DE OLIVEIRA;230610
2480921;UAPS SANTO ANTONIO;230410
2480956;UAPS CURRAL DO MEIO;230410
4794427;ESF AEROPORTO;150495
2725096;UNIDADE BASICA DE SAUDE DE IDEAL;230120
9174214;UNIDADE DE SAUDE JOSEFINA;412800
9174192;UNIDADEBASICA DESAUDE AMERICA DO SUL;411800
2723999;UNIDADE DE SAUDE DA FAMILIA FILOMENO SOBREIRA DANTAS;231090
2676451;UBS SAO VICENTE;150620
9174710;E MULTI ARARUNA;250100
5310601;CENTRO DE SAUDE DA FAMILIA JOSE RODRIGUES MOTA;230610
9174974;UBS SANTA CRUZ PLANATO RS;431470
9175075;UBSF MANOEL GUEDES DE MIRANDA FILHO;251200
9175113;UNIDADE SANITARIA SANTA ROSA;421360
5384796;UBS JAICO;220880
9175296;UNIDADE BASICA DE SAUDE SANTA LUZIA;411610
9175377;USF ANAYDE BEIRIZ;250750
9175121;UNIDADE SANITARIA AREA INDUSTRIAL;421360
9175903;ESTRATEGIA DE SAUDE DA FAMILIA ARTUR KEUNECKE II;420750
193178;CENTRO DE TRIAGEM COVID 19;330395
4794745;PSF I JOAQUINA SEVERINA DE JESUS;316380
9176756;ESF PROVIDENCIA;150190
9176799;UNIDADE DE SAUDE DA FAMILIA DE SAO RAIMUNDO;150190
9178201;UBASF FRANCISCO NOGUEIRA BARBOSA;230700
9178708;UNIDADE BASICA DE SAUDE MOACIR FRANCISCO DE SA;311535
9178791;UNIDADE BASICA DE SAUDE DE PORTO ALEGRE;150210
2974606;USF ALFREDO FERREIRA FILHO MARINGA;330045
2388553;UNIDADE DE SAUDE DA FAMILIA DE SITIO NOVO;290750
9179445;USF BAIRRO NOVO II;260345
2492849;UNIDADE DE SAUDE DA FAMILIA FERNANDO PITANGUEIRA DE AVELINO;291992
2492857;UNIDADE DE SAUDE DA FAMILIA EDMUNDO ANTUNES PITANGUEIRA;291992
2492865;UNIDADE DE SAUDE DA FAMILIA GEORGINA MARQUES DA SILVA;291992
2799588;USF MOISES GONCALVES DE OLIVEIRA;292240
2775204;PSF VALE VERDE SAO JOAO DO MANHUACU;316255
9180613;ESF VI DR CARLITO MARTINS DE OLIVEIRA;500500
9180966;UBS DO SITIO PIRANHAS;241060
9181067;PSF BAIRRO POSSES;311100
9180877;UNIDADE BASICA DE SAUDE ELVIRA DA ROCHA SANTOS;220553
9181180;UBS VICENTE FERREIRA DA SILVA;520880
9182136;ESTRATEGIA DE SAUDE DA FAMILIA PREFEITO GERALDO ALVES;312010
4795482;UNIDADE BASICA DE SAUDE DE SURUBIM;230220
4795490;UNIDADE BASICA DE SAUDE DO SITIO LUCAS;230220
9182365;CENTRO DE DETENCAO E RESSOCIALIZACAO DE LINHARES CDRL;320320
9183906;UNIDADE BASICA DE SAUDE BOA ESPERANCA;230945
9183973;UNIDADE BASICA DE SAUDE JOSIAS VIANA DE OLIVEIRA;270180
9184333;UNIDADE DE SAUDE DA FAMILIA DO CENTRO I;292920
4148525;E S F DOURIVAL ZACARIN DULE;350480
9184945;UNIDADE BASICA DE SAUDE MARCOS AURELIO LAURINDO;421800
9185054;DEPARTAMENTO MUNICIPAL DE SAUDE DE PALMAS PR;411760
9185461;UNIDADE BASICA INFANTIL DE PALMAS PR;411760
9185577;UNIDADE BASICA DE SAUDE NOSSA SENHORA APARECIDA;311060
9185704;RAPOSOS UBS OSVALDO DA SILVA PSF AGUA LIMPA;315390
9185941;UNID BASICA DE SAUDE DA FAMILIA FRANCISCA FERREIRA DE SOUSA;292190
9186085;ESF 1 HAMILTOM SILVERIO LIMA;430543
9186492;UBS JARDIM COLOMBO;355030
9186352;UNIDADE BASICA DE SAUDE ENF JUNIA DE MANSO FONSECA;317070
9187758;UNIDADE DE SAUDE SAO JOSE;316900
4795954;UNIDADE BASICA DE SAUDE RURAL;431675
4795962;U B S FREIXEIRAS;231020
9188177;UBS HELIOPOLIS;355030
9188266;UNIDADE BASICA DE SAUDE II PLANALTO GERALDO CASTELLAN;510523
9188304;CENTRO DE SAUDE E PA JARDIM CARANDA SOROCABA;355220
9188363;UNIDADE BASICA DE SAUDE ZILAR DIAS LOPES;241355
9188398;UNIDADE BASICA DE SAUDE JOAO DA MATA;210355
9188711;UBS DR JOAO DIOGO SOBRINHO;310590
9189114;UNIDADE BASICA DE SAUDE RAIMUNDO A BARBOSA DE MIRACEMA DO TO;171320
9189157;UNIDADE BASICA DE SAUDE JOAQUIM SARDINHA NETO DE MIRACEMA;171320
4796020;UBS SAO LUIZ BETIM;310670
9189211;AMBULATORIO DE REFERENCIA EM COVID 19 DE RIO DO ANTONIO;292680
9189254;UNIDADE BASICA DE SAUDE NELCINDO JOAO CALLAI;170765
9190007;UNIDADE BASICA DE SAUDE LINHA MOROE;420775
9190066;PSF II ANTONIO G WUNSCHE;411400
9190430;UBS PAULO RAIMUNDO DA CONCEICAO SANTA LUZIA;210547
9190449;UBS MAGNOLIA NASCIMENTO;210547
9190600;UNIDADE DE SAUDE DA FAMILIA ITAGUAI;353110
9190627;UNIDADE DE SAUDE DA FAMILIA AGENOR DE CAMPOS;353110
9190937;ESF GENY C RODRIGUES;354380
9191518;UBS ESTACAO;431240
9191801;UNIDADE BASICA DE SAUDE JARDIM DOS ESTADOS;500320
9193138;UNIDADE DE SAUDE DA FAMILIA CEU AZUL III B;522185
9193391;UNIDADE DE SAUDE DA FAMILIA MORADA NOBRE B;522185
9193995;UBSF PAI DOMINGOS;250830
9193944;USF SIBERIA MACIEL;291580
4158768;ESTRATEGIA DE SAUDE DA FAMILIA FARIA LEMOS II;312530
9194584;UBS DO LEADER;291750
9194886;UBS DIRCEU SILVEIRA BUENO;410970
9195009;UNIDADE BASICA DE SAUDE DO ACAMPAMENTO;231395
9195548;CLUBE VIDA SAUDE JARDIM BOTANICO;330455
9195580;UNIDADE BASICA DE SAUDE LUZIA PEREIRA DE MELO;171280
9195971;POSTO DE SAUDE DA CONCEICAO;210320
9196250;UNIDADE BASICA DE SAUDE SAO RAIMUNDO;210070
9197230;UNIDADE BASICA DE SAUDE DO DISTRITO DO OUTEIRO;293250
9197648;UNIDADE BASICA DE SAUDE MARIO BARBOSA DE OLIVEIRA;317075
9197680;LABORATORIO DE PROTESES DENTARIA DE BARREIRINHAS;210170
9435123;ESF SAO JOSE;311265
9198008;CENTRO DE ESPECIALIDADES DE ITUBERA;291730
4165896;PROGRAMA DE SAUDE DA FAMILIA 18;313820
9200401;UNIDADE BASICA DE SAUDE;350275
9200649;POSTO DE SAUDE DA LAGOA DO MEIO;230460
9200487;CTA SAE CENT DE TESTAGEM E ACOMP SERV AT ESPECIALIZA;521020
9200843;EMULTI COMPLEMENTAR GIRUA;430900
9201203;UNIDADE DE SAUDE DA FAMILIA ALTO DO CRUZEIRO;291320
9201351;UNIDADE ANCORA LAURA CECILE DE SOUSA;251220
9201424;UBS ARTHUR ASAFE PEREIRA;314520
9203400;ESF 22 CABO LUIS QUEVEDO;432240
9204814;UNIDADE BASICA DE SAUDE DA FAMILIA CARLOS TORISCO;410725
9205055;CENTRO ODONTOLOGICO MUNICIPAL COM;355500
9205349;MICHELLY PIROLA SAUDE ESTETICA;320080
9205411;VIGILANCIA EM SAUDE DE CAMPO LARGO;410420
9205659;UNIDADE DE PSF DA VILA MOURA;230550
9205713;EQUIPE SAUDE PACS ZONA RURAL BARRA DO BUGRES;510170
9206272;UBS JOSEFA SAVEDRA;130320
9206868;PSF 08 VANILDO NEU;510642
9207015;PSF FLORESTA DE ARCOS;310420
9207341;EQUIPE DE SAUDE DA FAMILIA DA GORDOLANDIA SAO RAFAEL;150110
9208100;USF VILA IVONETE;120040
9208267;UBS AIDA MENDONCA;130353
9208755;ESF FRANCISCO PINTO BRANDAO;350460
9209301;USF CINCO IRMAOS;150309
9209964;PACS 1 VITORIA DE SANTO ANTAO;261640
9209972;PACS 2 VITORIA DE SANTO ANTAO;261640
9210067;UBS RURAL ORLANDINO BENTO DE OLIVEIRA;312910
9211152;UBS LUDGERO PEREIRA;410970
9211195;UBS SAO JUDAS TADEU;410970
9211292;UBS HILDA GUARNERI;410970
9211306;UBS PLANALTO;410970
9211799;UNIDADE DE SAUDE DA FAMILIA III DR JOSE FELIPE DOS SANTOS;520060
9213104;UNIDADE BASICA DE SAUDE SAO JOSE DE CACHOEIRA;312540
9214046;UBS DR SATORU OKIDA JD ATLANTICO;350280
9214232;UBS DA FAMILIA SAO FRANCISCO CERQUILHO;351150
9214143;ESTRATEGIA SAUDE DA FAMILIA FLORESTA;421050
9214461;UNIDADE BASICA DE SAUDE VILA NOVA;290390
7112432;UNIDADE BASICA DE SAUDE ENDIRA PICHLER TESTOLIN;510790
9214844;UNIDADE BASICA DE SAUDE COMUNIDADE RURAL I E II;290390
9215212;UNIDADE BASICA DE SAUDE LIBERDADE;421860
9215859;ESF BAIRRO SAO JOSE;430270
9215867;USF PARQUE VERDE II;290570
9216227;UNIDADE DE SAUDE DA FAMILIA DE GOVERNADOR PORTELA II;330290
9216421;UNIDADE DE SAUDE DA FAMILIA X;150730
9969306;UBS SANTO ANTONIO III;260400
4798287;PSF 11 NACOES;352340
4143493;UBS RAIMUNDO ROLIM DA CRUZ;130068
4155750;CENTRO MUNICIPAL DE ATENCAO DOMICILIAR;421320
9217436;PRESIDIO DE ARCOS;310420
4180267;SAD RIO FORMOSO;261190
9217509;ESTRATEGIA SAUDE DA FAMILIA BAIRRO DE FATIMA I;150795
6053513;USF VICENTE ALBERTO CARICIO MALVINAS II;260790
9217800;UNIDADE BASICA DE SAUDE DONIZETTI DE LIMA;316890
9217835;UNIDADE BASICA DE SAUDE HORTENCIA CARDOSO DA SILVA;210592
9217908;UNIDADE BASICA DE SAUDE DE SANTANA;230580
5360153;UNIDADE BASICA DE SAUDE ESF CENTRO II;220220
5469023;UNIDADE BASICA DE SAUDE ESF CIDADE NOVA ENFERMEIRA ZEZINHA;220220
9217967;USF BAIRRO DAS INDUSTRIAS CIDADE VERDE III;250750
2604531;ESF I DR CARLOS FERNANDO DE CARVALHO;250210
9218912;PDI DIAGNOSTICO POR IMAGEM;250480
9219013;UBS NOVO TEMPO;320305
9219153;UBS VARGEM GRANDE;320305
9219358;ESF 10;521880
9219366;ESF 12;521880
9219374;ESF 15;521880
9219390;ESF 16;521880
9219412;UNIDADE BASICA DE SAUDE DA FAMILIA VERDES MONTES;521350
9219609;ESF 11;521880
9220151;ESTRATEGIA SAUDE DA FAMILIA PSF 16;521150
9219943;COLONIA AGRO INDUSTRIAL SAO LEONARDO CAI SL;270430
9220194;ESTRATEGIA SAUDE DA FAMILIA PSF 15;521150
956635;USF BARNABES III;352620
9220720;UNIDADE DE SAUDE DA FAMILIA MONTE DAS OLIVEIRAS;310170
2512653;AMBULATORIO GERAL DA FAMILIA GUILHERME JENSEN;420240
2512661;AMBULATORIO GERAL DA FAMILIA DR DIOGO VERGARA;420240
2512688;AMBULATORIO GERAL DA FAMILIA HAROLDO BACHMANN;420240
3005909;UBS DR ALVARO RIBEIRO CEO I;354730
9221131;UBS ANGELA MARIA DO NASCIMENTO TAMARINDO;210160
3924513;USF MARITA AMANCIO;292870
3924548;CENTROSAJ;292870
9221719;UNIDADE BASICA DE SAUDE DA FAMILIA DE QUINTA LEBRAO;330580
9222502;UBS AZILDA SILVEIRA SOBRAL COSTA;280320
5098734;USF JUSTINO;352620
9224688;ESTRATEGIA DE SAUDE DA FAMILIA SETOR UNIVERSITARIO;150270
9225218;PSF VICE PREFEITO VANTUIL PEREIRA DA SILVA;510682
229792;AMBULATORIO DE REFERENCIA COVID 19 SAUDADES SC;421730
9645349;UBS CIDADE NOVA II;292870
9225528;UNIDADE BASICA DE SAUDE SEBASTIANA MARTA DOS SANTOS;210560
9225404;ESF CANARIO DA TERRA;315415
2086190;ESF DR ALCEU MACHADO FILHO SAO CRISTOVAO TATUI SP;355400
2154021;CENTRO SAUDE BENEDITO COBRA NETO BORDA DA MATA;310830
2085003;UMSF SANTO ANTONIO DA BOA VISTA;352440
9225854;UBS LAGOA;220780
2034735;ESF MARINES GOMES DA SILVA ANTONIETTO;351920
2414066;UNIDADE DE SAUDE DA FAMILIA DA SEDE;291535
2415208;UNIDADE DE SAUDE DA FAMILIA EDITE MARIANO;230420
9226230;USF JD OURO VERDE CELINA BATISTA DANTAS;510840
9226753;CTA BARRA DE SAO FRANCISCO;320090
9226990;UAPSF MARIA DA GLORIA DE GIULI;410920
9229892;CENTRO DE ATENCAO DOMICILIAR;521710
4799909;UNIDADE DE SAUDE DA FAMILIA IV CS;353890
9230076;CSF OLHO DAGUA;231290
9230130;UNIDADE BASICA;170030
9230203;ESF CEU AZUL;315490
9230408;UNIDADE DE SAUDE DA FAMILIA CENTRAL;412810
9230459;POSTO DE SAUDE DE ANGICOS;241150
9231641;UNIDADE DA SAUDE DA FAMILIA CENTRO NORTE;410345
9231625;ESF CENTRAL;411770
9231803;EQUIPE DE SAUDE PRISIONAL COLONIA A MAJOR CEZAR;220040
9231870;USF SAO JOSE DO COLONIA;291580
9231765;VACCINE CARE CLINICA DE VACCINAS;351300
9232168;UNIDADE BASICA DE SAUDE DO CENTRO;411760
9232176;UNIDADE BASICA DE SAUDE DO SANTUARIO;411760
9232419;UNIDADE MUNICIPAL DE SAUDE DA FAMILIA GOIANI DOS CAMPOS;171670
7367457;UBS TOCANTINS;210177
7374631;UBS CHAPADINHA;210177
9232559;PRESIDIO REGIONAL DE ARARANGUA;420140
9232850;USF IPSEP III;261390
12831;MMF PROFESSOR DR BARROS TERRA;330330
12955;MMF ABEL SANTAMARIA;330330
12963;MMF CAMILO CIENFUEGOS;330330
12971;MMF CARLOS JUAN FINLAY;330330
13064;MMF JESUS MONTANE;330330
13072;MMF CALIXTO GARCIA;330330
184721;UPC DE APS DR MOACYR ANDRE GOMES;261160
184772;UPC DE APS GOVERNADOR EDUARDO CAMPOS;261160
9233555;UAPS MARIA CIRINO SOUZA;230440
2024314;UNIDADE DE SAUDE DA FAMILIA MARICA PINDAMONHANGABA;353800
2024446;UNIDADE DE SAUDE DA FAMILIA ARARETAMA PINDAMONHANGABA;353800
2035731;UNIDADE BASICA DE SAUDE DO IBITU;350550
2050765;CENTRO DE SAUDE TRES IRMAOS;355670
2298813;MMF DR ALOISIO BRAZIL;330330
2321718;UBS SAO JOSE DE PRINCESA;251455
2321726;UBS PATOS DO IRERE;251455
2562774;CENTRO DE SAUDE DE VARZEA ALEGRE;231400
2562804;POSTO DE SAUDE DO DISTRITO NARANIU;231400
2562820;POSTO DE SAUDE DO DISTRITO CALABACA;231400
2562855;UNIDADE BASICA DE SAUDE DO BAIRRO JUREMAL;231400
2566974;POSTO SAUDE DE BARRA SAO JOAO;420220
9234322;EQUIPE DE SAUDE PRISIONAL CARLOS JOSE GOMES DE ASSIS;220040
2562863;POSTO DE SAUDE DO DISTRITO CANINDEZINHO;231400
2742950;UBS PRESIDENTE VARGAS;411330
9234470;PSF MAGUINA PEREIRA NERES;314315
9234365;ESF TEIXEIRA;354530
9234799;UNIDADE DE SAUDE DA FAMILIA DR LIBANIO CARDOSO;410490
3738604;UBS PARQUE MARIA DOMITILA;355030
9235175;UBS SEDE;292593
4140621;AMBULATORIO PSA;330240
4800729;U B S BOI MORTO;231020
9235515;UBS JOAO BARROS DE ALCANTARA RECANTO;231230
9236635;CENTRO DE SAUDE EUNICE DA CUNHA XAVIER;170220
9236716;ESTRATEGIA SAUDE DA FAMILIA JARDIM DOS IPES;500380
9237062;UNIDADE DE SAUDE DA FAMILIA FARMACEUTICA NAIR RAMOS ERVAS;350780
9237070;ESF JOSE CANDIDO DA SILVA LAGO;290720
9237941;UBS APARECIDA E COHAB I EDISON DE CEZAR PHILIPPI;420480
9238506;UNIDADE BASICA DE SAUDE MULUNGU;230837
9238743;USF DR JOSE BATISTA DO AMARAL;290320
9238964;USF NILSON NEGRAO;290320
9239529;ESF RENASCENCA;310910
9239588;ESF FIRMINO RODRIGUES DE SOUZA LAGOA DO ALEGRE;290720
5101174;UNIDADE DE SAUDE DA FAMILIA CIDADE JARDIM PINDAMONHANGABA;353800
5116503;ESF EVACIR BARTH;420240
5351448;UNIDADE BASICA DE SAUDE CRISPIM PINDAMONHANGABA;353800
6572391;UNIDADE BASICA DE SAUDE ECLEIA WOLF;410630
6584381;PSF AMARA MARIA DE ANDRADE;260090
9240853;UNIDADE DE SAUDE DA FAMILIA III DE IACANGA;351910
9241124;USF ZEQUINHA JOSE FERREIRA DE MOARAES;352710
9241442;PSF PARQUE ALVORADA;261320
9241450;PSF PLANALTO 2;261320
9241558;UNIDADE BASICA DE SAUDE MARIA FRANCISCA RAMONA DA CRUZ;500520
9241736;CLINICA E LABORATORIO DO TRABALHADOR;150553
9655689;UBS BELA VISTA;230040
9242163;KRESKI;351300
